customer_id,age,employment_status,education_level,annual_income,num_previous_loans,avg_payment_delay_days,credit_history_length,num_defaults,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,default_flag
CUST014281,22,Unemployed,Master,57584,4,9,3,0,635,54595,60,Business,Yes,0
CUST014282,59,Employed,Diploma,30379,1,0,1,0,586,53726,48,Education,No,0
CUST014283,43,Retired,Diploma,37266,1,0,6,1,629,10619,24,Business,Yes,0
CUST014284,37,Employed,Master,30865,6,8,9,0,651,40461,48,Home Loan,No,1
CUST014285,37,Self-Employed,Bachelor,92952,1,7,7,0,662,23944,24,Car Loan,No,0
CUST014286,18,Employed,Diploma,35113,1,4,1,0,646,38019,24,Business,Yes,0
CUST014287,49,Employed,Diploma,33807,0,1,4,0,670,52368,24,Business,Yes,0
CUST014288,45,Employed,Master,31867,3,6,17,1,716,35825,24,Education,No,0
CUST014289,39,Unemployed,High School,59351,1,7,3,1,615,50025,48,Car Loan,Yes,1
CUST014290,57,Self-Employed,Master,65561,0,4,4,1,593,13738,48,Business,No,0
CUST014291,25,Employed,Bachelor,20000,0,3,7,0,676,43908,24,Car Loan,No,0
CUST014292,34,Employed,Bachelor,50711,1,0,13,0,677,68027,48,Home Loan,No,0
CUST014293,31,Unemployed,Diploma,56996,2,10,4,0,611,27608,36,Car Loan,No,1
CUST014294,38,Employed,Bachelor,98967,0,8,11,1,697,19335,36,Business,No,0
CUST014295,42,Retired,Bachelor,26585,2,2,4,1,623,11257,48,Education,No,0
CUST014296,47,Retired,Diploma,27983,4,4,4,0,660,17141,12,Business,Yes,0
CUST014297,37,Employed,Bachelor,67559,4,14,6,1,624,132248,12,Business,Yes,1
CUST014298,31,Self-Employed,Bachelor,47545,7,9,2,1,565,38935,36,Crypto-Backed,No,1
CUST014299,62,Self-Employed,High School,97672,3,4,2,0,590,12087,36,Business,Yes,1
CUST014300,70,Employed,Master,85020,1,0,3,0,667,11741,24,Business,Yes,0
CUST014301,43,Employed,Master,56368,3,1,5,0,651,58449,12,Car Loan,No,0
CUST014302,32,Employed,Diploma,47422,1,13,10,0,682,8406,36,Car Loan,No,0
CUST014303,59,Retired,Master,45310,4,1,11,0,781,40928,36,Crypto-Backed,No,1
CUST014304,24,Self-Employed,Bachelor,48291,0,7,17,1,710,4139,60,Education,Yes,1
CUST014305,37,Employed,Bachelor,50534,0,3,1,0,608,20490,24,Car Loan,Yes,0
CUST014306,33,Employed,Diploma,99776,4,0,3,0,656,38966,48,Education,Yes,0
CUST014307,28,Employed,Diploma,20000,0,22,5,0,618,21191,48,Car Loan,No,0
CUST014308,38,Retired,Bachelor,39746,1,47,8,1,611,52823,12,Car Loan,Yes,1
CUST014309,31,Employed,Diploma,54306,1,10,1,0,636,50926,24,Car Loan,Yes,0
CUST014310,42,Self-Employed,Diploma,36264,6,1,3,0,634,30764,36,Home Loan,Yes,0
CUST014311,42,Employed,Diploma,42486,9,7,4,0,679,34501,24,Business,No,0
CUST014312,34,Employed,Bachelor,39316,5,23,6,1,586,10908,48,Business,Yes,1
CUST014313,37,Employed,Bachelor,94056,1,32,6,0,662,22874,60,Car Loan,No,0
CUST014314,39,Employed,PhD,39673,3,0,5,1,563,46196,48,Car Loan,Yes,1
CUST014315,51,Self-Employed,High School,34185,2,1,4,0,653,20450,72,Crypto-Backed,No,1
CUST014316,40,Self-Employed,High School,72421,5,9,3,3,554,18517,36,Home Loan,Yes,1
CUST014317,51,Student,Bachelor,37517,7,7,14,0,684,17215,60,Car Loan,No,0
CUST014318,49,Self-Employed,High School,45064,5,0,4,1,561,42210,60,Crypto-Backed,No,1
CUST014319,48,Employed,Bachelor,28187,5,7,8,1,613,113829,24,Education,No,1
CUST014320,58,Retired,High School,40018,0,4,4,0,606,16479,12,Education,No,0
CUST014321,28,Retired,Bachelor,48173,10,0,4,0,663,6345,48,Education,No,0
CUST014322,36,Employed,Bachelor,26044,3,11,3,0,568,21957,48,Home Loan,No,1
CUST014323,63,Employed,Bachelor,46627,1,24,7,2,569,25614,48,Car Loan,No,1
CUST014324,38,Student,Diploma,63362,0,12,3,1,556,16009,36,Car Loan,Yes,1
CUST014325,18,Self-Employed,Bachelor,20000,4,14,5,0,600,5479,12,Car Loan,No,0
CUST014326,39,Self-Employed,Master,35378,1,3,12,0,748,26840,72,Education,No,1
CUST014327,43,Employed,Diploma,175782,6,1,5,0,596,37032,48,Car Loan,Yes,1
CUST014328,18,Self-Employed,Master,44254,2,6,3,0,637,57822,60,Home Loan,No,0
CUST014329,58,Employed,Diploma,86628,6,4,4,0,645,16845,12,Car Loan,Yes,0
CUST014330,33,Employed,Bachelor,48349,2,4,2,0,588,20271,48,Car Loan,Yes,0
CUST014331,45,Retired,Diploma,41565,0,3,8,0,651,24311,72,Home Loan,Yes,1
CUST014332,39,Self-Employed,Bachelor,78172,0,5,3,0,644,19232,60,Car Loan,Yes,0
CUST014333,26,Employed,High School,89191,1,4,2,0,600,24101,48,Business,No,1
CUST014334,29,Employed,Bachelor,31377,5,2,3,0,623,19205,72,Education,Yes,0
CUST014335,30,Employed,PhD,28315,10,11,3,0,602,29317,12,Business,No,1
CUST014336,55,Employed,Bachelor,24731,1,2,4,1,632,30904,36,Home Loan,No,1
CUST014337,40,Employed,Master,31599,6,8,5,0,694,38644,36,Business,No,0
CUST014338,35,Employed,Bachelor,86519,0,1,5,0,593,3766,24,Home Loan,Yes,1
CUST014339,30,Employed,High School,49791,3,19,6,0,617,81909,36,Car Loan,No,1
CUST014340,56,Retired,Diploma,88609,6,1,5,0,700,58809,36,Car Loan,No,0
CUST014341,59,Employed,High School,29239,1,26,10,1,676,15768,36,Business,No,0
CUST014342,56,Employed,Bachelor,29688,2,1,3,0,692,31467,72,Business,No,0
CUST014343,47,Retired,Bachelor,40287,1,1,4,0,644,36338,12,Car Loan,No,0
CUST014344,45,Unemployed,Diploma,56864,3,7,3,0,612,38410,36,Education,Yes,1
CUST014345,27,Employed,Bachelor,45709,0,3,4,0,637,39516,48,Crypto-Backed,No,0
CUST014346,39,Employed,Diploma,69491,0,2,10,0,689,11204,24,Business,No,0
CUST014347,33,Self-Employed,High School,60305,2,0,1,0,633,13229,72,Car Loan,No,0
CUST014348,20,Employed,Diploma,62553,0,2,3,0,547,7985,48,Car Loan,Yes,0
CUST014349,54,Self-Employed,Bachelor,69040,1,6,9,0,661,23202,48,Car Loan,No,0
CUST014350,33,Employed,PhD,84808,6,3,4,0,572,27010,36,Crypto-Backed,No,0
CUST014351,56,Student,Diploma,20000,1,1,8,0,685,55460,36,Education,Yes,0
CUST014352,52,Self-Employed,Bachelor,48718,5,10,9,1,567,18341,72,Business,No,1
CUST014353,48,Employed,Master,74708,4,2,4,1,565,22813,72,Education,No,1
CUST014354,49,Employed,Diploma,173155,2,1,1,0,612,34159,60,Crypto-Backed,Yes,1
CUST014355,34,Employed,Master,46626,4,9,12,0,711,19519,24,Business,Yes,0
CUST014356,64,Employed,Diploma,20000,2,1,3,0,682,48456,60,Business,No,0
CUST014357,42,Employed,PhD,99974,1,0,4,1,567,65877,36,Home Loan,Yes,1
CUST014358,45,Employed,High School,26668,1,33,3,0,642,27874,12,Business,No,0
CUST014359,34,Employed,Bachelor,61716,2,0,2,0,638,35648,36,Crypto-Backed,Yes,0
CUST014360,30,Self-Employed,Bachelor,64148,9,9,8,0,689,23299,36,Car Loan,No,0
CUST014361,47,Employed,Diploma,52212,2,4,5,2,592,12405,60,Business,No,1
CUST014362,44,Self-Employed,High School,20000,5,59,4,0,614,99036,24,Education,No,1
CUST014363,32,Self-Employed,High School,40881,3,3,2,0,653,88742,48,Crypto-Backed,Yes,0
CUST014364,24,Student,High School,22364,1,9,1,0,618,9348,12,Crypto-Backed,No,1
CUST014365,26,Retired,Bachelor,61504,3,6,4,1,637,43578,36,Crypto-Backed,Yes,0
CUST014366,56,Student,Master,31490,6,0,6,1,618,70029,24,Business,Yes,1
CUST014367,34,Student,High School,20000,4,3,4,0,675,16521,36,Education,Yes,0
CUST014368,37,Employed,High School,69969,1,5,2,0,588,9331,72,Home Loan,No,1
CUST014369,59,Employed,High School,26012,3,2,5,1,630,12712,60,Car Loan,Yes,0
CUST014370,28,Employed,Diploma,52434,1,20,3,0,606,135932,12,Home Loan,No,1
CUST014371,33,Employed,Master,33912,6,28,7,0,681,36895,12,Home Loan,No,0
CUST014372,32,Employed,Diploma,75656,2,0,4,0,648,83504,24,Education,No,0
CUST014373,61,Self-Employed,Diploma,74094,0,2,4,0,672,11392,24,Crypto-Backed,Yes,0
CUST014374,65,Employed,High School,55213,5,5,2,1,591,10966,24,Car Loan,No,1
CUST014375,51,Employed,High School,46457,0,7,4,0,687,14055,60,Business,Yes,0
CUST014376,51,Employed,High School,39324,0,12,2,1,545,14975,12,Education,Yes,1
CUST014377,35,Student,Diploma,26836,3,8,1,0,572,38092,72,Education,Yes,1
CUST014378,65,Employed,High School,36531,1,4,3,0,626,20931,36,Education,Yes,0
CUST014379,45,Retired,Bachelor,62267,6,8,3,0,670,8027,60,Car Loan,Yes,0
CUST014380,52,Employed,Bachelor,130261,1,4,11,1,682,9909,48,Business,Yes,0
CUST014381,40,Self-Employed,Bachelor,65216,5,3,6,1,584,58035,48,Business,No,1
CUST014382,38,Employed,Diploma,70087,3,0,5,0,660,61080,12,Business,Yes,0
CUST014383,61,Employed,Diploma,46448,8,22,7,0,651,51504,72,Crypto-Backed,Yes,0
CUST014384,48,Student,High School,63776,6,5,6,0,639,22585,36,Car Loan,No,0
CUST014385,59,Employed,High School,20000,3,3,6,0,648,51746,60,Car Loan,No,0
CUST014386,45,Employed,High School,34168,5,0,9,1,665,33823,48,Car Loan,No,1
CUST014387,31,Self-Employed,Master,69691,3,11,10,0,622,140155,36,Car Loan,Yes,0
CUST014388,34,Unemployed,Diploma,70319,10,0,11,1,652,21338,24,Education,Yes,1
CUST014389,43,Student,Diploma,37358,1,3,8,2,566,35660,48,Home Loan,No,1
CUST014390,34,Self-Employed,Bachelor,25484,0,2,4,0,687,20803,36,Home Loan,No,1
CUST014391,28,Employed,Bachelor,47311,1,0,1,0,598,33062,36,Car Loan,No,1
CUST014392,56,Employed,Bachelor,39449,5,2,3,0,590,41785,48,Crypto-Backed,No,0
CUST014393,35,Self-Employed,High School,78457,1,7,7,0,723,24516,36,Business,Yes,0
CUST014394,43,Self-Employed,Bachelor,69678,8,12,4,0,641,71471,12,Car Loan,No,1
CUST014395,45,Employed,Bachelor,106351,2,17,6,2,564,14318,48,Car Loan,No,1
CUST014396,34,Self-Employed,Diploma,85410,2,7,1,0,597,11659,60,Business,No,0
CUST014397,59,Employed,PhD,42742,5,12,4,0,616,14414,24,Home Loan,Yes,1
CUST014398,28,Employed,Bachelor,58356,2,4,4,0,618,55741,36,Education,No,1
CUST014399,45,Employed,Bachelor,135564,1,15,6,0,681,21661,24,Business,No,0
CUST014400,44,Employed,Bachelor,40127,1,0,9,0,691,9050,24,Crypto-Backed,No,0
CUST014401,41,Self-Employed,Master,53501,2,14,2,1,567,18248,24,Crypto-Backed,Yes,1
CUST014402,26,Employed,Bachelor,48913,0,0,2,0,625,30287,12,Business,No,1
CUST014403,52,Employed,Master,49429,13,2,1,0,635,82782,36,Crypto-Backed,No,1
CUST014404,50,Employed,Diploma,31664,3,5,3,1,627,13124,36,Car Loan,Yes,1
CUST014405,33,Employed,Master,94298,3,5,1,0,627,12157,24,Car Loan,No,0
CUST014406,50,Employed,Bachelor,30989,4,7,9,0,654,41795,36,Car Loan,No,0
CUST014407,46,Unemployed,Bachelor,124123,0,16,8,0,713,11600,24,Education,No,0
CUST014408,26,Employed,High School,111230,1,2,3,1,625,7996,36,Education,Yes,0
CUST014409,31,Employed,Diploma,55572,0,5,6,0,641,49216,24,Business,Yes,0
CUST014410,55,Self-Employed,Master,49159,7,4,1,1,604,87212,12,Car Loan,Yes,1
CUST014411,45,Self-Employed,Diploma,33240,1,0,1,0,608,16519,48,Education,Yes,0
CUST014412,35,Employed,Bachelor,50790,4,3,12,0,736,15908,60,Business,Yes,0
CUST014413,31,Retired,PhD,84124,5,0,5,0,710,23885,72,Education,No,0
CUST014414,35,Student,High School,34817,2,10,2,0,595,45868,36,Education,No,1
CUST014415,36,Employed,Diploma,102123,0,6,7,0,638,54125,60,Car Loan,No,0
CUST014416,31,Self-Employed,High School,81840,0,7,1,0,612,15209,48,Home Loan,Yes,0
CUST014417,21,Employed,High School,46487,4,2,7,0,640,47898,12,Education,No,0
CUST014418,55,Employed,Bachelor,72987,1,3,1,0,633,10210,24,Car Loan,Yes,0
CUST014419,53,Employed,High School,31060,9,1,2,0,579,20923,72,Education,Yes,1
CUST014420,26,Retired,Bachelor,46559,2,0,1,0,606,29429,72,Education,Yes,1
CUST014421,43,Self-Employed,PhD,148521,2,0,6,1,589,22550,12,Car Loan,No,1
CUST014422,31,Employed,Diploma,89057,6,4,5,0,662,23756,12,Education,No,1
CUST014423,38,Employed,Master,62890,2,2,5,2,546,62596,36,Car Loan,Yes,1
CUST014424,37,Employed,Diploma,50740,5,8,9,0,711,11696,24,Car Loan,Yes,0
CUST014425,36,Employed,Diploma,47235,6,8,5,1,600,14446,36,Car Loan,No,1
CUST014426,66,Retired,Diploma,48321,4,4,6,0,659,29431,72,Business,Yes,1
CUST014427,36,Employed,High School,33294,4,4,3,1,584,62100,24,Car Loan,Yes,1
CUST014428,32,Employed,Bachelor,67916,3,4,2,0,606,9337,60,Car Loan,No,1
CUST014429,32,Employed,Bachelor,82635,6,9,4,0,650,38380,48,Car Loan,No,0
CUST014430,54,Student,Bachelor,43214,5,2,10,0,726,34242,60,Business,Yes,0
CUST014431,22,Self-Employed,Diploma,61926,0,12,10,1,713,72924,12,Crypto-Backed,No,1
CUST014432,32,Employed,Bachelor,34070,1,0,4,0,619,21263,36,Car Loan,Yes,1
CUST014433,59,Employed,High School,47412,4,1,3,0,638,63924,12,Car Loan,Yes,0
CUST014434,44,Employed,Bachelor,32108,2,9,6,1,647,80448,36,Car Loan,Yes,0
CUST014435,44,Student,High School,43761,3,25,9,0,734,56591,60,Crypto-Backed,No,0
CUST014436,67,Employed,Diploma,52036,1,6,9,0,720,31982,72,Car Loan,No,0
CUST014437,44,Employed,Bachelor,66318,1,5,7,2,566,53435,72,Business,No,1
CUST014438,33,Employed,Master,36087,0,6,2,1,578,52433,36,Education,Yes,1
CUST014439,38,Employed,Master,62198,5,0,2,0,698,20035,24,Car Loan,No,0
CUST014440,28,Self-Employed,Bachelor,30388,1,22,5,0,647,50764,24,Home Loan,No,1
CUST014441,57,Employed,Master,57443,3,3,4,0,637,60869,72,Business,Yes,0
CUST014442,48,Employed,Bachelor,148079,1,24,12,0,749,25526,24,Crypto-Backed,Yes,0
CUST014443,55,Employed,Bachelor,40713,5,12,8,0,662,39282,72,Car Loan,Yes,0
CUST014444,56,Employed,Bachelor,25162,3,15,10,0,669,130793,12,Car Loan,Yes,0
CUST014445,37,Employed,Master,76751,3,7,1,1,493,30686,48,Crypto-Backed,Yes,0
CUST014446,30,Retired,Bachelor,56557,1,3,6,1,579,27558,24,Education,No,1
CUST014447,41,Employed,Master,61647,1,18,5,0,669,27641,24,Education,Yes,0
CUST014448,31,Employed,Diploma,92590,1,45,8,0,662,12347,60,Business,No,1
CUST014449,43,Unemployed,Master,34359,2,7,7,0,666,71544,36,Education,No,0
CUST014450,55,Retired,Diploma,34870,5,4,5,1,580,30547,48,Business,Yes,1
CUST014451,39,Employed,Bachelor,64362,2,7,7,0,702,27249,24,Car Loan,No,0
CUST014452,43,Employed,Bachelor,82438,0,3,10,0,742,25821,60,Home Loan,No,0
CUST014453,40,Unemployed,Master,55195,2,4,9,1,670,10379,24,Business,Yes,0
CUST014454,51,Employed,Diploma,47300,1,2,4,2,557,68308,72,Home Loan,No,0
CUST014455,33,Retired,PhD,57606,6,4,7,0,653,19858,60,Home Loan,No,0
CUST014456,18,Retired,High School,70740,0,9,10,0,728,34981,24,Crypto-Backed,Yes,0
CUST014457,47,Employed,High School,23765,2,1,6,1,643,24617,12,Car Loan,No,1
CUST014458,53,Employed,Master,29879,4,16,14,0,734,63769,12,Business,Yes,0
CUST014459,47,Employed,Master,46892,9,12,9,0,711,27756,60,Business,No,0
CUST014460,34,Student,Bachelor,69219,3,1,5,1,588,17878,36,Business,Yes,0
CUST014461,28,Unemployed,Master,145185,4,0,11,0,674,9340,36,Crypto-Backed,Yes,0
CUST014462,47,Employed,High School,46319,2,22,6,0,690,18363,36,Car Loan,Yes,0
CUST014463,43,Employed,High School,55416,2,2,6,1,609,26567,48,Home Loan,Yes,1
CUST014464,40,Self-Employed,PhD,35153,2,2,6,0,650,15257,36,Crypto-Backed,No,0
CUST014465,63,Student,Bachelor,68088,2,5,4,0,657,60723,24,Car Loan,Yes,1
CUST014466,30,Self-Employed,Master,28311,1,15,9,0,669,45110,48,Business,Yes,0
CUST014467,63,Employed,Master,48741,6,5,4,2,559,51625,36,Business,Yes,1
CUST014468,42,Employed,Bachelor,30484,0,2,7,0,708,39329,48,Car Loan,No,0
CUST014469,19,Employed,Bachelor,20000,0,2,5,0,667,68970,36,Business,Yes,0
CUST014470,39,Retired,Diploma,188507,0,2,8,0,688,40973,48,Business,Yes,0
CUST014471,53,Employed,High School,73200,3,2,8,0,688,23538,24,Home Loan,No,0
CUST014472,37,Unemployed,Bachelor,73454,2,5,3,0,550,6967,48,Education,No,1
CUST014473,24,Employed,Master,77223,1,4,3,1,596,65251,60,Car Loan,No,1
CUST014474,40,Employed,Bachelor,99960,0,1,9,2,673,28748,60,Car Loan,No,0
CUST014475,31,Self-Employed,High School,53167,0,2,7,1,594,28793,24,Business,No,1
CUST014476,47,Retired,High School,75666,3,16,1,0,576,55517,60,Car Loan,Yes,0
CUST014477,51,Employed,High School,38167,7,13,8,1,617,22186,36,Education,Yes,1
CUST014478,29,Employed,Bachelor,44976,3,0,6,1,577,14509,48,Business,No,1
CUST014479,33,Self-Employed,Bachelor,22753,3,5,4,0,637,8886,72,Home Loan,Yes,0
CUST014480,51,Unemployed,Bachelor,54228,2,27,4,1,589,81082,72,Car Loan,No,1
CUST014481,31,Self-Employed,Bachelor,37609,4,2,10,0,711,64954,24,Car Loan,No,0
CUST014482,29,Employed,Diploma,45864,4,3,4,0,671,29050,72,Business,No,1
CUST014483,27,Employed,Master,74203,1,4,6,0,624,23329,72,Crypto-Backed,No,0
CUST014484,46,Retired,Diploma,57012,2,1,7,0,676,33237,48,Crypto-Backed,No,0
CUST014485,45,Retired,Bachelor,82045,0,1,3,0,633,6902,72,Home Loan,No,0
CUST014486,33,Self-Employed,Diploma,36483,2,14,6,0,666,45072,24,Business,Yes,0
CUST014487,42,Student,High School,59333,1,3,2,0,596,20663,36,Crypto-Backed,No,0
CUST014488,60,Employed,Diploma,35605,2,7,3,2,541,42211,36,Home Loan,No,0
CUST014489,30,Employed,PhD,44890,0,1,8,0,655,15102,48,Business,No,0
CUST014490,18,Unemployed,High School,42055,4,4,6,0,656,19455,36,Education,Yes,0
CUST014491,47,Employed,High School,29528,2,12,1,1,568,28287,36,Business,No,0
CUST014492,40,Student,Diploma,39878,4,0,2,0,626,15888,48,Car Loan,No,0
CUST014493,33,Employed,Master,65430,3,16,1,0,657,34693,36,Business,Yes,0
CUST014494,49,Employed,Diploma,31009,3,13,15,0,727,37260,24,Car Loan,Yes,0
CUST014495,52,Employed,Diploma,35172,2,12,4,0,671,29598,60,Car Loan,Yes,0
CUST014496,18,Employed,Diploma,91293,5,12,1,1,564,42856,60,Car Loan,No,1
CUST014497,34,Employed,PhD,99602,5,7,2,0,604,36395,60,Education,Yes,1
CUST014498,69,Employed,PhD,74312,0,3,2,0,605,15774,48,Crypto-Backed,No,0
CUST014499,49,Employed,Bachelor,115151,6,23,5,1,607,68202,36,Car Loan,No,1
CUST014500,50,Unemployed,Bachelor,96986,2,7,2,2,530,44961,36,Education,Yes,1
CUST014501,56,Employed,Diploma,46899,6,3,5,1,686,18878,12,Car Loan,Yes,0
CUST014502,42,Retired,Diploma,132531,4,5,6,0,678,44815,48,Education,Yes,0
CUST014503,51,Employed,Bachelor,106912,5,24,4,2,607,8583,24,Car Loan,No,0
CUST014504,50,Employed,Diploma,47276,3,2,11,0,677,43565,36,Car Loan,No,1
CUST014505,48,Employed,Diploma,55581,10,5,7,0,673,37724,48,Education,Yes,0
CUST014506,38,Employed,Master,35209,6,10,10,0,769,10908,36,Business,No,1
CUST014507,44,Unemployed,Diploma,46729,2,3,3,0,641,42237,48,Car Loan,No,0
CUST014508,34,Student,High School,22534,1,1,3,0,631,22199,48,Crypto-Backed,Yes,0
CUST014509,42,Employed,Bachelor,36561,1,3,4,0,726,28458,48,Car Loan,No,0
CUST014510,27,Employed,Diploma,72906,1,1,11,0,694,41711,48,Car Loan,Yes,1
CUST014511,32,Employed,Bachelor,29373,0,7,4,0,661,11096,48,Education,Yes,0
CUST014512,38,Student,High School,41915,7,10,4,0,664,19013,36,Education,Yes,0
CUST014513,30,Unemployed,High School,64813,6,10,4,1,621,11973,36,Crypto-Backed,No,0
CUST014514,35,Employed,Bachelor,42413,3,16,5,0,701,62676,60,Education,No,0
CUST014515,40,Employed,Diploma,87181,1,2,5,0,621,14247,60,Home Loan,Yes,0
CUST014516,46,Employed,Bachelor,89186,3,7,5,0,613,20319,48,Business,Yes,0
CUST014517,53,Unemployed,PhD,35991,1,0,7,2,582,33490,12,Home Loan,Yes,0
CUST014518,36,Retired,Diploma,39400,2,0,2,0,599,6824,36,Education,Yes,0
CUST014519,58,Student,Bachelor,50134,6,13,14,1,739,50954,48,Car Loan,No,0
CUST014520,53,Employed,High School,35153,1,0,8,0,667,17703,60,Car Loan,Yes,0
CUST014521,48,Self-Employed,Master,110951,0,2,2,1,575,40243,36,Car Loan,No,1
CUST014522,43,Employed,Master,39886,5,0,6,0,677,72799,60,Crypto-Backed,Yes,0
CUST014523,45,Self-Employed,Bachelor,77298,2,6,1,1,586,10442,60,Car Loan,No,0
CUST014524,56,Employed,High School,23187,0,1,3,0,624,65596,48,Business,Yes,0
CUST014525,56,Unemployed,Diploma,33308,6,2,12,0,732,47744,60,Car Loan,No,1
CUST014526,58,Employed,Diploma,28490,12,15,1,0,578,6039,60,Crypto-Backed,Yes,1
CUST014527,42,Employed,PhD,26315,1,5,14,0,726,29718,60,Education,No,1
CUST014528,48,Self-Employed,Bachelor,37866,5,4,8,0,684,42235,48,Car Loan,No,0
CUST014529,58,Student,Diploma,58908,11,4,10,0,669,24284,12,Home Loan,Yes,0
CUST014530,34,Self-Employed,High School,105526,2,3,5,1,657,104867,36,Education,No,1
CUST014531,38,Self-Employed,Diploma,44306,1,0,9,1,633,20989,48,Education,Yes,1
CUST014532,42,Retired,Bachelor,51069,4,12,1,0,641,20075,36,Business,No,1
CUST014533,52,Employed,Bachelor,58083,2,5,8,0,687,14936,36,Home Loan,Yes,0
CUST014534,52,Employed,Diploma,34056,0,6,2,0,649,10680,36,Business,No,0
CUST014535,39,Student,Diploma,48440,3,17,14,0,787,23408,24,Car Loan,Yes,0
CUST014536,23,Student,Diploma,139222,2,7,2,1,566,26890,36,Education,No,1
CUST014537,44,Employed,High School,59520,8,17,4,0,625,37754,72,Car Loan,Yes,0
CUST014538,30,Employed,PhD,139204,3,5,7,0,659,18950,36,Car Loan,No,0
CUST014539,24,Retired,Bachelor,49612,8,9,14,0,726,31396,48,Business,Yes,0
CUST014540,26,Self-Employed,Master,35949,2,3,4,0,594,25895,48,Car Loan,Yes,0
CUST014541,45,Employed,Diploma,82599,2,34,15,0,742,32906,36,Business,Yes,0
CUST014542,58,Employed,Master,92219,0,2,2,1,586,22287,24,Business,Yes,1
CUST014543,42,Student,Diploma,38243,3,7,7,0,584,13445,24,Crypto-Backed,Yes,0
CUST014544,44,Employed,Bachelor,58820,1,8,14,0,741,13850,60,Crypto-Backed,Yes,0
CUST014545,56,Employed,Diploma,47487,1,13,4,1,651,35487,48,Crypto-Backed,No,0
CUST014546,23,Employed,Bachelor,24578,2,0,10,1,698,20197,24,Business,No,0
CUST014547,48,Employed,Bachelor,25298,1,5,4,1,571,30268,36,Car Loan,Yes,1
CUST014548,41,Employed,Bachelor,44238,2,0,7,1,636,25069,48,Business,Yes,0
CUST014549,48,Employed,Master,87116,2,15,7,1,623,16838,60,Business,No,0
CUST014550,36,Employed,Bachelor,74993,2,9,10,0,682,19561,24,Home Loan,No,0
CUST014551,32,Unemployed,PhD,31003,0,4,1,0,605,35016,48,Crypto-Backed,Yes,1
CUST014552,43,Employed,Diploma,27966,1,9,8,0,751,10162,12,Crypto-Backed,Yes,0
CUST014553,61,Employed,Bachelor,31670,0,5,3,0,619,56214,36,Home Loan,Yes,0
CUST014554,52,Employed,Bachelor,30369,1,5,4,0,645,31802,12,Education,No,1
CUST014555,35,Employed,Bachelor,31543,8,1,5,0,633,42053,36,Car Loan,Yes,0
CUST014556,25,Employed,Diploma,20000,2,4,5,0,606,29338,36,Car Loan,Yes,1
CUST014557,21,Self-Employed,Diploma,20000,3,0,7,0,622,42548,24,Home Loan,Yes,1
CUST014558,57,Employed,Master,20000,3,1,4,0,678,18507,60,Home Loan,Yes,0
CUST014559,30,Employed,Bachelor,22578,3,0,3,0,618,28382,60,Education,Yes,0
CUST014560,38,Retired,Bachelor,87834,1,2,3,2,581,6272,12,Home Loan,No,1
CUST014561,57,Employed,Diploma,297388,1,8,3,0,640,42544,72,Car Loan,Yes,0
CUST014562,22,Employed,Diploma,134590,7,3,5,2,563,29782,60,Car Loan,No,1
CUST014563,59,Retired,Diploma,55515,8,2,3,0,633,21987,36,Business,No,0
CUST014564,38,Retired,Bachelor,33259,3,0,2,1,573,79084,24,Business,Yes,1
CUST014565,28,Retired,High School,39512,0,0,3,0,619,36634,36,Crypto-Backed,No,0
CUST014566,39,Employed,Master,52587,5,6,1,0,703,150000,48,Car Loan,No,1
CUST014567,33,Student,Master,137796,10,5,8,0,690,62399,24,Crypto-Backed,No,0
CUST014568,47,Retired,Bachelor,29857,1,25,4,2,536,18433,48,Car Loan,Yes,1
CUST014569,34,Employed,Diploma,49093,2,2,10,1,649,66224,24,Business,No,0
CUST014570,19,Self-Employed,Diploma,51466,4,1,2,0,593,26156,36,Home Loan,No,0
CUST014571,39,Employed,Bachelor,46905,15,12,9,0,725,26692,24,Car Loan,No,0
